title,date,jobId,location,description,url,scraped_at,page_number,Contractor
SFDC Dev,07/31/2025,25-04745,"Palo Alto, CA","Location:      Palo Alto, CA, USA ( ""Local preferred, but remote is also acceptable. However, the candidate must be willing to travel for 4 days each month; expenses will be covered by Tech Mahindra )        contract Rate – $80 to the candidate    Full Time salary :  $175K /Annum + benefits        	   		   			     		   	           	   		   			     		   	              Experience we'll ne...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535089,3,Echo IT Solutions Inc
Fusion HCM Techno Functional Lead,07/31/2025,25-04744,"Santa Clara, CA","Job Title: Fusion HCM Techno Functional LeadLocation: ""Santa Clara, CA, USA ""Local preferred, but remote is also acceptable. However, the candidate must be willing to travel for 4 days each month; expenses will be covered by Tech Mahindra.   contract Rate – $80 to  88/hr to the candidate   Full Time salary :  $175K /Annum + benefits    Years of Experience: 10- 15 Years  Job Summary...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535090,3,Echo IT Solutions Inc
Java FSD,07/30/2025,25-04743,"Farmers Branch, TX","Role: Java FSD with Kafka    Location: 1 in Plano, 1 in Chicago, 1 in Tampa (5 days onsite) Preferred local profiles.    Overall – 8+ years    Vertical- Banking         We have Java FSD positions – 1 in Plano, 1 in Chicago, 1 in Tampa (For Tampa position- associate must attend in-person client interview in Tampa)           	Strong Java FSD developer, with good knowledge on Kafka, Sprin...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535091,3,Echo IT Solutions Inc
Sr. Software Engineer,07/29/2025,25-04742,"Farmers Branch, TX","Job Title: Sr. Software Engineer  Location:  Cary, NC (Hybrid) (Need Local consultants only)    Job Type: 12  months contract    * Final interview will be 90 Min F2F in at client location in Cary, NC         Job Description:      	10+ years of Java/J2EE Web Development Experience.  	Comfortable with front-end, middle tier and backend technologies.  	Expertise in front-end technologies like Angular...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535093,3,Echo IT Solutions Inc
Java Engineer,07/28/2025,25-04741,"Farmers Branch, TX","Role: Java Engineer with strong expertise in AWS    Location: Detroit, MI, or Dallas, TX, 2 days onsite         Job req:    highly skilled Java Engineer with strong expertise in AWS cloud services and API / web services development.    Primarily focus on backend development and cloud integration.",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535094,3,Echo IT Solutions Inc
Full Stack Developer,07/25/2025,25-04740,"Farmers Branch, TX","Full Stack Developer   Interview Process: First round 30 min with the hiring manager, final interview (technical panel) with engineers   Duration: 12 months + extensions    Local candidates only! No relocation at this time.         Office Address: SeaTac, WA 98188       Onsite: Hybrid 3 days/week in Hub.   Working w/ offshore teams, some off-hours calls between 7 am - 10 pm that can be taken from ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535095,3,Echo IT Solutions Inc
Senior SAP R2R Lead,07/25/2025,25-04739,"Farmers Branch, TX","Senior SAP R2R Lead - Atlanta, GA / ONSITE for the rate agreed",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535096,3,Echo IT Solutions Inc
Industrial IoT (IIoT) and Smart Factory Integration Specialist,07/25/2025,25-04738,"Dallas, TX",Job Title: Industrial IoT (IIoT) and Smart Factory Integration Specialist   Location: Dallas TX/Hybrid.   Type: contract           Job Summary   We are looking for an Industrial IoT (IIoT) and Smart Factory Integration Specialist to lead the deployment and integration of connected devices and smart technologies within our manufacturing environment. The ideal candidate will have hands-on experience...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535097,3,Echo IT Solutions Inc
Advanced CNC Programmer,07/25/2025,25-04737,"Detroit, MI","Job Title: Advanced CNC Programmer   Location: Detroit MI   Experience: 7+ years   Type: Contract      Job Summary   We are seeking an experienced Advanced CNC Programmer to develop, optimize, and maintain complex multi-axis CNC programs for precision manufacturing. The ideal candidate will have deep expertise in 5-axis (or more) CNC programming and machining processes to produce high-quality comp...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535098,3,Echo IT Solutions Inc
SQL Server Database Administrator (DBA),07/25/2025,25-04736,Raleigh,Job Title: SQL Server Database Administrator (DBA)    Location: NC Raleigh (Onsite)    Contract: 6+ months                      Job Summary    Client is seeking an experienced  SQL Server Database Administrator with over 8+ years of experience. The ideal candidate will have strong expertise in SQL Server database administration and hands-on experience working with Linux systems. This role requires...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535100,3,Echo IT Solutions Inc
Embedded Software Developer,07/23/2025,25-04735,"Farmers Branch, TX","Role Name: Embedded SW Developer    Location: Dallas, TX (Onsite)    Expected Duration: 6+ months    Background check: Mandatory    Meet and greet: Mandatory         Job Description   Embedded Software Engineer has to participate in the entire software development life cycle for embedded software operating on unmanned robotic vehicles. Embedded Software Engineer duties include, but are not limited...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:52.535101,3,Echo IT Solutions Inc
java Full stack developer,07/22/2025,25-04734,"Farmers Branch, TX","Role: java Full stack developer    Location: US Remote    Vertical- Healthcare         ·         Mandatory Skillset – Java Frameworks (Spring Boot, MVC,  etc), React.js, Angular, Python and Cloud technologies (AWS, Azure or GCP (Google Cloud Platform))",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614920,4,Echo IT Solutions Inc
DevOps Engineer,07/22/2025,25-04733,NJ,"15 Years of exp required.  			  				Should have end to end Devops experience using AWS  				Should have good experience on AWS infra related services GKS, GCS, IAM, S3 EC2 etc  				Should have good experience on Terraform(Coding level)  				Good experience in Github and Github action  				Good communication",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614928,4,Echo IT Solutions Inc
DevOps Sec,07/21/2025,25-04732,"Farmers Branch, TX","Title: DevSecOps   Location: Plano, TX (Onsite)   Client: Cognizant   Our rate: $60/hr.   Sibilates:      	Design, implement, and maintain secure CI/D pipelines using Jenkins, GitHub Actions, and other automation tools Integrate DevSecOps best practices into the software development process, focusing on secure code delivery and d Implement and manage security tools such as SonarQube, Fortify, Pris...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614930,4,Echo IT Solutions Inc
Azure/API Solution Architect,07/18/2025,25-04731,"Farmers Branch, TX","Role : Azure/API Solution Architect    Location: US Remote (Preferred Hartford CT)    Overall - 10+ years    Vertical- Healthcare         Required Skills:      	API-first centric enterprise  	Azure cloud (compute), GCP (big data), some AWS (digital experience)  	Salesforce Service Cloud for user experience (GPS and some MX)  	Significant experience with systems integration.  	Experience with the d...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614932,4,Echo IT Solutions Inc
Full stack .Net developer,07/18/2025,25-04730,N/A,"Title :Full Stack .Net Developer   			Location : East Hartford, Connecticut (Remote)   			Position Type – Full time contract  		  		  			   		  		  			Containerization, Docker Container, RESTful APIs, PostgreSQL, React.js, ASP.NET C#, Agile Methodology, Microsoft .NET  		  		  			Job Description:  		  		  			We are seeking a talented and versatile Full-Stack .NET Developer to join our growin...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614933,4,Echo IT Solutions Inc
Senior Observability Engineer,07/18/2025,25-04729,"Farmers Branch, TX",Position: Senior Observability Engineer - Dynatrace to New Relic  Location: US Remote (CST / EST time zones preferred)    JD:         1. Dynatrace to NewRelic architect design/implementation/ migration/support    2. Agent installation/deployment/ migration /dashboard/ alerts    3. Cloud monitoring AWS/Azure - Kubernetes    4. Synthetic monitoring or RUM monitoring         We are seeking a highly e...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614934,4,Echo IT Solutions Inc
HW Integration Engineer,07/17/2025,25-04728,"Farmers Branch, TX","Cloud Infra HW Integration Engineer Remote -US   Skill sets * Hardware Skills – Airframe, HPE, Dell * RHEL (RedHat Enterprise Linux) – Installation * EMS Tools – NADCM, Client OneView, Dell OpenManage – Deployment & Configuration * FW & BIOS upgrades & configuration, RAID configuration * Dell EMC Storage configuration & troubleshooting * Fabric configuration...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614936,4,Echo IT Solutions Inc
Cloud DBA,07/17/2025,25-04727,"Farmers Branch, TX","Job Title:       Cloud DBA   Location:      Dallas, TX   Duration:      Contract (06 + Months - Possible Extension)   Schedule:     Mon - Fri      Job Description:   We have a requirement for a Strong Cloud DBA with 5+ years' experience working as a Spanner/MongoDB/Postgres/MySQL/Cassandra Database Administrator, including experience at the design, operational, and system levels.      Required...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614937,4,Echo IT Solutions Inc
SAP FICO Order Management Business System Analyst (BSA),07/17/2025,25-04726,"Farmers Branch, TX","JOB DESCRIPTION:   a) Candidates with 5-6 years of SAP Order Management experience, preferably in data structure and processes.   b) Good understanding of sales order processing, pricing, revenue recognition, customer & material management, delivery and shipping, invoice & billing processes etc. along with their table and field level detailed mapping.   Good to Have:   1) Experience in SAP...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614939,4,Echo IT Solutions Inc
Desktop Support Engineer,07/17/2025,25-04725,"Warren, NJ","Job Title:           Onsite Technical Desktop Support Engineer      Location:         Warren, NJ  – Onsite      Duration:         Contract Position            Job Description:       Job Summary      The Deskside Support Technician is responsible for providing on-site and remote technical support for end-user computing environments, with a specialized focus on Apple devices (macOS, iOS) and e...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614940,4,Echo IT Solutions Inc
Lab Engineer,07/16/2025,25-04724,"Farmers Branch, TX","Lab Engineer   Location: Chicago, Illinois   Duration: 12 months          1) Datacenter experience, Hardware management Knowledge   CBIS = Openstack,   Company = Nokia Container Services -> Openshift/Kubernetes ,   NCP  = Nokia Cloud Platform -> Openshift/Kubernetes   Platform based product Knowledge   2) Lab infra hardware skills are more important than solution validation and testing   3) ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614942,4,Echo IT Solutions Inc
ORAN Developer,07/16/2025,25-04723,"Farmers Branch, TX","Job Title: ORAN Developer Location: Dallas Job Type: Contract- long term Experience Level: (Mid-Level)   Job Summary: We are seeking a skilled and passionate ORAN Developer to join our cutting-edge wireless engineering team. In this role, you will contribute to the development, integration, and optimization of Open RAN (ORAN) solutions for 5G networks, working on disaggregated RAN components (RU, ...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614943,4,Echo IT Solutions Inc
Palantir Developer,07/15/2025,25-04722,N/A,"Job Title: Palantir Developer   Job Type: Long Term Contract   Location: Remote           Job Description:   Must have - Experience in Palantir Workshop   A Palantir developer with experience in Workshop builds user-facing applications within the Palantir Foundry platform using Workshop, a low-code/no-code application builder. These developers translate business requirements into interactive appli...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:34:56.614945,4,Echo IT Solutions Inc
